,id,loan_amnt,term,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,fico_range_low,fico_range_high,last_credit_pull_d,last_fico_range_high,last_fico_range_low,acc_now_delinq,delinq_amnt,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,inq_last_6mths,inq_last_12m,inq_last_6mnths
36306,67468931,0.5200046244179893,1,0.38245371295197095,6,1,-0.17561108082161508,2,0,2,22,-0.10323466153562985,1,1,4,2,2,0,-0.02481415633827177,1,-0.6055151828768334,-0.4478217355196883,0,3.0,-0.7016736138911017
43754,51046610,0.29194883600676813,1,-0.21009833082684362,6,3,-0.2350737835789047,1,0,1,44,0.07639727817550254,2,2,3,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
69120,88684114,-0.050134846610063684,0,0.29502485708171866,2,1,-0.03969633166209592,2,0,1,21,0.11436426925590028,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
36121,69463029,-1.4697821294699158,0,-1.4501379697693793,2,3,-0.6003446719451124,1,0,1,11,-0.0017931401476938245,2,2,4,2,2,0,-0.02481415633827177,0,0.38804731025835587,-0.4478217355196883,1,1.0,0.3663742604919181
8270,83758062,-1.076385894460559,0,-1.0082750641469276,0,2,-0.5867531970291605,0,0,2,2,0.008017451862744863,2,2,4,2,2,0,-0.02481415633827177,1,-0.4327217058098439,-0.20449700514979144,3,6.0,2.5024700092579577
2056,43225832,-0.6202743176381167,0,-0.550951943993668,1,1,-0.3964725482058337,1,0,1,5,0.13477030063761272,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
41099,79270344,0.29194883600676813,0,0.44471656204254567,4,1,-0.1382345248027473,1,0,7,42,0.010273888025145766,2,2,4,1,1,0,-0.02481415633827177,0,1.2088163263265557,-0.4478217355196883,2,3.0,1.434422134874938
9862,46655744,-1.3300979590680426,0,-1.2400248308481976,1,3,-0.917043026830437,0,0,2,34,0.09258475499272636,1,2,4,1,1,0,-0.02481415633827177,1,-0.6487135521435807,-0.4478217355196883,2,0.0,1.434422134874938
18217,60045785,-0.050134846610063684,0,0.07815986268306264,2,1,-0.43045123549571346,2,0,2,41,-0.18034591473767794,1,1,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
45377,38576176,0.16651815238059647,0,0.49086702874369237,2,3,-0.4814192664305332,1,0,2,9,0.01792614979328795,1,2,4,2,2,0,-0.02481415633827177,0,0.9064277414593241,-0.4478217355196883,3,0.0,2.5024700092579577
76210,56592567,-0.6943924488717637,0,-0.6292888126584576,7,3,1.1070843643713468,1,0,2,33,-0.15356299854918032,1,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
66856,78358740,2.2304230375021485,0,2.8628015305435324,2,3,2.16891834218009,2,0,7,19,-0.09165816296331218,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
32447,42473213,-0.050134846610063684,0,0.01839059658132807,2,2,-0.345504517271014,0,0,2,21,-0.06811274213825935,2,2,4,2,2,0,-0.02481415633827177,1,-0.21672985947610715,-0.4478217355196883,0,0.0,-0.7016736138911017
35618,55269175,-0.3665622530306331,0,-0.09470298266637014,1,1,-0.7022807338147518,0,0,2,3,-0.02710446753462562,2,2,1,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
35306,46195073,0.45158788789462295,1,0.16777539902045174,2,1,-0.2775471426912544,2,0,2,1,0.1643982885091375,1,2,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
15141,88769475,-0.6202743176381167,0,-0.41533939221598376,4,3,-0.668302046524872,2,0,1,4,0.12809909807051442,2,2,4,2,2,0,-0.02481415633827177,0,1.4248081726602926,-0.4478217355196883,1,3.0,0.3663742604919181
2388,48607798,0.29194883600676813,0,0.4040903407320597,4,3,-0.345504517271014,0,0,1,34,0.05657988231441636,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
4593,77406823,-0.36371155567549285,0,-0.03389792055388649,2,1,1.098589692548877,1,0,2,42,-0.04289952067143191,1,1,4,2,2,0,-0.02481415633827177,1,-0.08713475167586508,-0.4478217355196883,1,1.0,0.3663742604919181
41228,65294429,-0.050134846610063684,1,-0.29944532745774227,2,2,-0.6003446719451124,1,0,1,44,-0.10215549641448159,2,2,4,3,2,0,-0.02481415633827177,0,0.8632293721925768,-0.4478217355196883,2,0.0,1.434422134874938
28979,62305199,0.6653901895301428,1,0.2115857339936103,2,1,0.019766371095193705,0,0,2,19,-0.059577527089177684,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,2.715399759288971,1,0.0,0.3663742604919181
43596,65058276,1.0901440954460424,1,0.7047397235557402,6,3,0.31707988488164185,2,0,2,5,0.10259155884337381,1,2,4,1,1,0,-0.02481415633827177,1,-0.0007380131423703623,1.3597334043709741,1,0.0,0.3663742604919181
51752,50034045,-0.9110454478624238,0,-0.870399106271681,2,1,-0.26055779904631454,0,0,2,30,-0.1380622631726872,3,3,4,0,0,0,-0.02481415633827177,0,2.11598208092825,3.549655977700046,1,0.0,0.3663742604919181
63313,69297910,2.2304230375021485,1,1.8385143643584778,2,1,0.3099443605507671,1,0,2,18,-0.0789043933497419,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,3.0,-0.7016736138911017
13639,49863557,0.29194883600676813,0,0.5813649098309788,3,1,2.661609307883347,1,0,2,42,-0.09734830632936663,2,2,4,3,3,0,-0.02481415633827177,0,1.943188603861261,-0.4478217355196883,5,0.0,4.638565758023997
35851,85068140,-1.1904137886661696,0,-1.1284274013938038,2,3,-0.03969633166209592,2,0,8,36,-0.13237211980663274,2,2,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
56960,41099412,-0.9053440531521433,0,-0.8144661216912388,3,3,-0.29453648633619434,1,0,1,33,-0.008856766395209669,1,1,2,2,2,0,-0.02481415633827177,0,0.9496261107260715,-0.4478217355196883,0,0.0,-0.7016736138911017
33058,69361219,-0.3922185292268955,1,-0.6853752484997514,4,3,0.5039626649759806,1,0,2,33,-0.07841386374921996,2,2,4,2,1,0,-0.02481415633827177,0,1.8567918653277662,-0.4478217355196883,2,5.0,1.434422134874938
4347,77468911,-1.1904137886661696,0,-1.1240540404595305,2,3,-0.7702381083945113,1,0,2,41,-0.027594997135147563,3,3,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
15631,74584545,-0.050134846610063684,1,-0.3480510143325163,0,1,0.11320776114236313,1,0,5,44,-0.05212147716124428,2,2,4,1,1,0,-0.02481415633827177,0,2.6775608813959657,2.159228947014921,3,12.0,2.5024700092579577
15808,48324709,-0.8027189483670937,0,-0.6932012628031878,1,3,-0.43045123549571346,1,0,2,32,-0.12491606987869934,2,2,4,3,3,0,-0.02481415633827177,0,0.9928244799928189,-0.4478217355196883,0,0.0,-0.7016736138911017
73544,88869048,0.6340325186236,0,0.7308648007157413,2,1,0.045250386562603544,2,0,2,36,0.0033083676977342887,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,4.0,-0.7016736138911017
11403,60803873,0.46299067731518406,0,0.527656968532886,4,1,0.3340692285265817,0,0,3,37,-0.16474707344108042,2,2,4,2,2,0,-0.02481415633827177,1,-0.38952333654309657,-0.4478217355196883,0,0.0,-0.7016736138911017
71462,50485631,0.17792094180115753,1,0.1878391513768105,1,3,-0.43045123549571346,1,0,2,9,0.17921228244489998,2,2,4,4,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,2,0.0,1.434422134874938
67795,85668355,0.5200046244179893,0,0.8843160615674349,6,1,0.35105857217152164,2,0,1,13,-0.07851196966932435,1,1,4,2,2,0,-0.02481415633827177,0,1.4680065419270398,-0.4478217355196883,2,9.0,1.434422134874938
56876,40430653,-0.8141217377876547,0,-0.7871901600748502,2,1,-0.17561108082161508,1,0,1,4,-0.1692599457658822,2,2,4,3,3,0,-0.02481415633827177,0,0.9496261107260715,-0.4478217355196883,0,0.0,-0.7016736138911017
62175,39742433,-0.22402738527361987,1,-0.2146635058371815,2,2,-0.3964725482058337,2,0,2,3,0.08130257418072188,2,2,4,2,2,0,-0.02481415633827177,0,0.30165057172486115,-0.4478217355196883,1,0.0,0.3663742604919181
28538,84193186,-0.050134846610063684,0,0.11376055520065566,6,3,-0.26055779904631454,0,0,2,42,-0.009935931516357919,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,3,2.0,2.5024700092579577
77302,43470787,0.5200046244179893,1,0.09365844002908377,1,1,-0.26055779904631454,1,0,2,34,-0.006207906552391227,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
58296,67989070,0.06389304759554691,0,0.11771192516758666,7,1,0.8437495378747786,0,0,1,4,-0.06153964549126543,2,2,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,3.0,-0.7016736138911017
27177,71735040,-1.1904137886661696,0,-1.1037984740271067,8,3,-0.43045123549571346,0,0,1,38,0.26642844541769994,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,2,3.0,1.434422134874938
74046,89839067,0.29194883600676813,0,0.657438372398206,3,3,-0.17561108082161508,0,0,0,4,0.1355551479984478,2,2,4,2,2,0,-0.02481415633827177,0,1.4248081726602926,-0.4478217355196883,1,2.0,0.3663742604919181
60914,78012044,-1.0621324076848577,0,-1.0157558131134479,0,1,-0.9401315448439103,1,0,3,9,-0.050846100199887265,2,2,4,3,2,0,-0.02481415633827177,0,-0.7783086599438228,2.5415963804533304,0,10.0,-0.7016736138911017
41593,60305486,-0.6202743176381167,0,-0.6010154178465331,2,1,2.2368757167598496,1,0,3,13,-0.15209140974761454,0,0,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
58645,79153101,0.5656157821002336,1,0.2416621811205419,2,3,-0.5578713128327627,2,0,2,9,-0.027889314895460735,2,2,4,2,2,0,-0.02481415633827177,0,0.43124567952510323,-0.4478217355196883,1,2.0,0.3663742604919181
41852,59513015,-1.0079691579371928,0,-0.9832625086281016,1,1,0.47847864950857083,1,0,2,4,-0.02425939585159841,2,2,4,3,3,0,-0.02481415633827177,0,1.8999902345945134,-0.4478217355196883,0,0.0,-0.7016736138911017
23144,48274122,0.4544385852497632,1,0.13033329137263855,4,3,-0.32851517362607413,2,0,2,33,0.03833218117500041,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
22764,81404859,0.06389304759554691,1,-0.31340939219524633,2,1,-0.19260042446655498,1,0,2,44,0.01498297219015634,2,2,2,2,2,0,-0.02481415633827177,1,-0.13033312094261243,-0.4478217355196883,0,4.0,-0.7016736138911017
862,85241125,-1.2873374987409387,0,-1.1997822376898413,2,2,-0.345504517271014,1,0,2,5,0.12858962767103632,2,2,4,2,2,0,-0.02481415633827177,0,0.5608407873253453,1.4292547559052302,0,2.0,-0.7016736138911017
56933,65884639,-1.418469577077391,0,-1.348553235085558,3,1,-0.43045123549571346,1,0,2,36,-0.015037439361786031,1,1,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
12898,50556772,0.18932373122171858,1,-0.36278233537427873,5,1,-0.35255509488366404,1,0,2,43,0.009489040664310687,3,3,3,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
66737,47491692,0.5200046244179893,0,0.8411195316376832,8,1,-0.3624938609159539,2,0,2,13,-0.050355570599365324,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
51854,84284151,-0.8483301060493379,0,-0.7443772582972278,10,1,-0.43045123549571346,2,0,2,23,-0.025632878733059833,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,2.0,-0.7016736138911017
14363,53030212,-0.7400036065540079,0,-0.5398267275819201,2,1,-0.29453648633619434,2,0,2,42,0.07237493545122267,1,1,4,2,2,0,-0.02481415633827177,0,0.43124567952510323,-0.4478217355196883,0,0.0,-0.7016736138911017
9893,68843940,-0.11855158313343005,0,0.021037630831019775,4,1,0.09621841749742323,0,0,2,47,-0.13472666188913804,1,2,4,1,1,0,-0.02481415633827177,0,0.3448489409916085,-0.4478217355196883,1,2.0,0.3663742604919181
43049,86573051,1.6602835664740954,0,2.038307905987383,2,2,2.2878437476946694,1,0,1,26,-0.08469264263590073,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,1.0,0.3663742604919181
44886,55380650,0.6340325186236,1,0.06396562105428104,2,1,0.6738561014253797,0,0,2,32,-0.1073551101800141,2,2,4,3,3,0,-0.02481415633827177,0,1.597601649727282,-0.4478217355196883,0,0.0,-0.7016736138911017
8985,54838781,1.0901440954460424,1,0.6718244281030523,6,3,0.07922907385248333,1,0,2,42,-0.08390779527506563,2,2,4,2,2,0,-0.02481415633827177,0,1.597601649727282,-0.4478217355196883,1,0.0,0.3663742604919181
28473,55121420,-1.3044416828717804,0,-1.2612394676609444,6,3,-0.43045123549571346,0,0,1,4,-0.17181069968859627,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,1.7421008378093834,1,0.0,0.3663742604919181
9383,66641815,1.6602835664740954,1,1.1787506683266218,2,1,-0.0906643625969156,1,0,2,10,-0.025927196493373005,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,3.5844166534671738,0,0.0,-0.7016736138911017
51999,40472769,-0.050134846610063684,0,0.06477124017375235,2,3,-0.43045123549571346,1,0,1,35,0.1448752104083646,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
77363,88803394,2.2304230375021485,0,3.030140130502305,8,2,0.07922907385248333,2,0,2,39,-0.07331235590379184,2,2,4,2,2,0,-0.02481415633827177,0,1.9863869731280082,-0.4478217355196883,1,2.0,0.3663742604919181
20472,57277284,0.29194883600676813,0,0.372402655366185,9,1,-0.43045123549571346,2,0,1,21,-0.10333276745573423,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
33548,85518446,-0.4349789895539995,0,-0.34663159016963807,5,1,-0.668302046524872,0,0,1,5,-0.08900930312049375,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
31294,85597478,-0.6202743176381167,0,-0.5095968291941365,8,3,0.24912251030188226,1,0,2,19,-0.16445275568076725,1,1,4,1,1,0,-0.02481415633827177,0,2.202378819461745,0.3169131313571304,1,4.0,0.3663742604919181
3793,84041260,0.9761162012404317,1,0.4626703595621936,10,2,0.5889093832006802,0,0,8,15,-0.07135023750170412,2,2,4,2,2,0,-0.02481415633827177,0,1.381609803393545,-0.4478217355196883,0,3.0,-0.7016736138911017
39399,68884459,1.4322277780628743,1,0.7120286584461957,1,1,0.903518048817677,0,0,2,42,0.04961436198700492,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,2.0,0.3663742604919181
48385,87184544,-1.6009142078063678,0,-1.5817607887649194,9,1,-0.26055779904631454,0,0,8,22,0.009881464344728226,2,2,4,1,1,0,-0.02481415633827177,0,0.64723752585884,-0.4478217355196883,0,1.0,-0.7016736138911017
37401,79753622,0.5200046244179893,0,0.6264795805213766,0,1,-0.07734471717928272,2,0,1,44,0.010666311705563305,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,1.0,-0.7016736138911017
22628,54394893,-0.6202743176381167,1,-0.9751295918029619,3,1,0.07922907385248333,0,0,2,10,0.01625834915151336,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
62384,43936166,-1.5553030501241236,0,-1.501352328078632,2,3,-1.0250782630686097,0,0,6,13,-0.11235851210533783,2,2,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
44848,68595677,-0.6658854753203609,0,-0.5075635999878516,1,3,-0.515397953720413,1,0,2,4,0.06236813160057519,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,1.2206907013024615,2,4.0,1.434422134874938
48162,58682871,0.29194883600676813,0,0.372402655366185,3,1,0.28310119759176205,0,0,1,30,0.09268286091283076,2,2,4,3,2,0,-0.02481415633827177,0,0.9928244799928189,-0.4478217355196883,1,0.0,0.3663742604919181
47552,62315719,2.2304230375021485,0,3.0007925768644177,5,1,0.5889093832006802,2,0,2,37,-0.043782473952371385,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
30418,74645315,-0.677288264740922,0,-0.43413717167031635,3,2,-0.8042167956843912,1,0,2,4,-0.14267324141759338,1,1,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,2.263510974316305,0,6.0,-0.7016736138911017
6085,38429497,-1.5895114183858068,0,-1.562425929897606,5,3,1.9480568747958718,0,0,1,44,-0.06948622501972075,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
4556,60791145,0.5200046244179893,0,0.6896247743618487,2,1,0.928696256099478,2,0,2,44,0.058542000716504124,1,1,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
70809,41560285,1.0901440954460424,1,0.6921950829811144,0,1,-0.005717644372216135,2,0,8,24,0.015277289950469512,2,2,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,3,0.0,2.5024700092579577
60444,74672808,-0.9794621843857901,0,-0.841358455155498,1,3,-0.17561108082161508,1,0,1,46,-0.05575139620510661,2,2,4,2,2,0,-0.02481415633827177,0,0.5176424180585979,-0.4478217355196883,0,3.0,-0.7016736138911017
11552,70763062,-0.050134846610063684,0,0.3030426854612193,3,1,-0.26055779904631454,0,0,2,33,-0.016705240003560627,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
46002,73968313,-0.050134846610063684,0,0.12081931319983347,2,1,-0.4474405791406534,0,0,2,23,-0.06870137765888566,2,2,4,1,1,0,-0.02481415633827177,0,0.38804731025835587,-0.4478217355196883,0,1.0,-0.7016736138911017
46805,65726064,-1.2132193675072918,0,-1.1886570212780934,10,2,-1.0845409658258993,2,0,2,16,-0.17200691152880504,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
6257,56037304,-0.6202743176381167,0,-0.5005432048038867,1,3,-0.7957221238619212,1,0,2,42,-0.07566689798629714,1,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
42336,66592254,-1.5667058395446847,0,-1.534459437607385,0,1,-0.005717644372216135,1,0,8,39,-0.19535612051364915,2,2,4,1,1,0,-0.02481415633827177,0,0.6904358951255873,-0.4478217355196883,1,0.0,0.3663742604919181
61340,79712594,-0.3922185292268955,0,-0.31605642644493803,2,2,-0.1076537062418555,2,0,2,9,-0.03603210626412483,2,2,4,2,2,0,-0.02481415633827177,2,-0.13033312094261243,-0.4478217355196883,1,2.0,0.3663742604919181
39745,57792977,-0.6202743176381167,1,-0.876920784857878,7,1,-0.8636794984416808,2,0,2,15,-0.03563968258370729,2,2,4,2,2,0,-0.02481415633827177,1,-0.1735314902093598,-0.4478217355196883,1,0.0,0.3663742604919181
39935,74784209,-0.9395524214138264,0,-0.84584690453541,1,2,-0.8212061393293311,1,0,2,36,-0.14649937230166446,1,1,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
68385,66453880,-1.1904137886661696,0,-1.1315731522412633,5,1,0.28310119759176205,1,0,2,34,-0.07291993222337431,1,1,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
33990,63456488,-1.1904137886661696,0,-1.1284274013938038,2,1,-0.8205265655835334,2,0,2,39,-0.07164455526201727,2,2,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
58300,70895672,-0.8483301060493379,0,-0.7223570023650098,3,3,-0.5493766410102927,2,0,1,34,0.14418846896763388,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,2,2.0,1.434422134874938
53590,55291361,-0.6202743176381167,0,-0.550951943993668,2,3,0.41901594675128123,2,0,2,33,-0.1783837963355902,1,2,4,2,2,0,-0.02481415633827177,1,-0.3463249672763492,-0.4478217355196883,0,0.0,-0.7016736138911017
71587,47807455,-0.9623580002549486,0,-0.8606165883923856,2,1,-0.05668567530703582,1,0,2,38,-0.0016950342275894223,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
42199,47098355,-1.3044416828717804,0,-1.244474917412897,2,1,-0.515397953720413,1,0,2,21,0.08434385770395786,1,2,4,3,3,0,-0.02481415633827177,0,0.4744440487918506,1.324972728603846,1,0.0,0.3663742604919181
13687,67378141,-0.050134846610063684,0,0.04401695714356092,10,1,0.3340692285265817,2,0,1,47,0.03538900357186879,2,2,4,2,2,0,-0.02481415633827177,0,0.7768326336590821,-0.4478217355196883,1,6.0,0.3663742604919181
12959,75597871,1.0901440954460424,1,0.20629166549422667,5,3,-0.022706988017156027,1,0,2,33,0.013413277468486149,3,3,4,3,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
37071,84553816,0.5200046244179893,0,0.7010952561105128,10,3,0.11320776114236313,1,0,2,4,-0.08243620647349982,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,2.228750298549177,0,1.0,-0.7016736138911017
37665,55310467,-0.41502410806801765,0,-0.2744711347541292,1,3,-0.5323872973653528,1,0,2,29,0.0167488787520353,3,3,2,2,2,0,-0.02481415633827177,0,1.252014695593303,-0.4478217355196883,0,0.0,-0.7016736138911017
7772,61382677,-1.1904137886661696,0,-1.1536317709886943,2,2,-0.6003446719451124,0,0,3,42,0.11151919757287306,3,3,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
55031,63519143,-0.6202743176381167,0,-0.49068396129416525,2,1,-0.29453648633619434,1,0,3,10,-0.09165816296331218,2,2,4,2,2,0,-0.02481415633827177,0,0.2584522024581138,-0.4478217355196883,1,0.0,0.3663742604919181
60836,88743722,-0.050134846610063684,0,0.11376055520065566,2,1,0.07922907385248333,2,0,1,46,0.02263523395829853,1,2,4,2,2,0,-0.02481415633827177,0,1.597601649727282,-0.4478217355196883,0,2.0,-0.7016736138911017
34196,90165058,-1.0307747367783149,0,-0.9584034043701273,1,3,-0.7702381083945113,1,0,2,25,-0.027202573454730025,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,1.0,0.3663742604919181
44420,50486477,-0.050134846610063684,1,-0.41764116112875926,2,1,0.5198307119403546,1,0,2,4,-0.13305886124736346,1,2,1,2,2,0,-0.02481415633827177,0,0.6904358951255873,1.8463828651107679,1,0.0,0.3663742604919181
14791,48606190,-0.050134846610063684,0,0.142110675643006,5,1,-0.3794832045608938,0,0,2,14,0.1281972039906188,1,2,4,2,1,0,-0.02481415633827177,0,0.43124567952510323,-0.4478217355196883,1,0.0,0.3663742604919181
73285,84304676,0.8079250572871561,0,1.5210620684715368,8,3,0.928696256099478,2,0,8,33,-0.14385051245884603,2,2,4,2,2,0,-0.02481415633827177,0,0.64723752585884,-0.4478217355196883,0,2.0,-0.7016736138911017
37478,65019579,-0.5974687387969946,0,-0.5320774389089097,4,3,0.07922907385248333,1,0,2,42,0.08238173930187014,2,2,4,1,1,0,-0.02481415633827177,0,1.2088163263265557,-0.4478217355196883,1,0.0,0.3663742604919181
53913,90124796,-0.3922185292268955,0,-0.2925783835346289,1,3,0.1641757920771828,1,0,1,4,-0.08096461767193402,1,2,4,2,2,0,-0.02481415633827177,5,-0.3463249672763492,-0.4478217355196883,0,1.0,-0.7016736138911017
20597,64968265,-1.0735351971054188,0,-0.9996817935392328,2,3,-0.515397953720413,1,0,11,18,-0.1269762942008915,2,2,3,1,1,0,-0.02481415633827177,0,1.8135934960610187,-0.4478217355196883,1,0.0,0.3663742604919181
29176,85671340,-1.1904137886661696,0,-1.1284274013938038,2,1,-0.26055779904631454,1,0,8,33,-0.07654985126723662,1,1,4,2,1,0,-0.02481415633827177,0,2.2455771887284923,1.6378188105079992,2,8.0,1.434422134874938
14481,90139259,1.0901440954460424,0,1.4978909280829313,2,1,0.045250386562603544,2,0,2,42,0.007821240022536093,1,1,4,2,2,0,-0.02481415633827177,2,-0.3463249672763492,1.1859300255353336,0,0.0,-0.7016736138911017
49648,90028599,-1.1904137886661696,0,-1.1464195617286648,1,3,-0.43045123549571346,0,0,5,5,-0.19849550995698953,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,3.0,0.3663742604919181
39844,68364877,2.065082590904013,1,1.581752042138382,6,1,0.3340692285265817,2,0,2,13,0.15782519186214367,1,1,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,3,6.0,2.5024700092579577
14940,53454768,-0.22117668791847958,0,-0.19667134550232043,1,1,-0.22657911175643475,0,0,2,44,-0.07242940262285237,2,3,3,2,2,0,-0.02481415633827177,0,2.072783711661503,-0.4478217355196883,0,0.0,-0.7016736138911017
16229,76253428,2.002367249090927,1,1.5970588054083383,1,3,0.1641757920771828,1,0,1,18,-0.058596467888133816,2,2,4,2,2,0,-0.02481415633827177,1,-0.6487135521435807,-0.4478217355196883,0,2.0,-0.7016736138911017
15420,90305782,0.5200046244179893,0,0.8211325049117499,4,1,0.4699839776861009,0,0,1,30,0.031170449007380162,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,5.0,-0.7016736138911017
30033,88533687,-0.050134846610063684,0,0.1273409917860304,3,3,-0.32851517362607413,1,0,2,10,-0.0324021872202625,2,2,4,3,3,0,-0.02481415633827177,0,1.252014695593303,-0.4478217355196883,0,1.0,-0.7016736138911017
65439,41061034,-0.3922185292268955,1,-0.6233042134852416,7,2,-0.05668567530703582,1,0,2,30,0.0013462492956465583,1,2,4,2,2,0,-0.02481415633827177,1,-0.4759200750765913,-0.4478217355196883,1,0.0,0.3663742604919181
73881,86862704,-0.050134846610063684,0,0.08675313329075753,0,1,0.007432107608967343,1,0,2,4,-0.11657706666982647,2,2,4,2,2,0,-0.02481415633827177,0,0.7768326336590821,2.5415963804533304,0,6.0,-0.7016736138911017
9225,51036433,-1.0193719473577538,0,-1.0053594901907454,10,1,0.1641757920771828,0,0,2,14,-0.07566689798629714,3,3,4,3,3,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,3,0.0,2.5024700092579577
